AMTD,NASD,AMERITRADE HOLDINGS CORP
AMVP,NASD,AMERIVEST PROPERTIES INC
AMVPW,NASD,AMERIVEST PROPERTIES INC
IND,NYSE,AMERN INDS PROP R E I T
AII,AMEX,AMERN INSD MTGE INVS 85
AIJ,AMEX,AMERN INSD MTGE INVS 86
AIK,AMEX,AMERN INSD MTGE INVS 88
AMN,NYSE,AMERON INTERNATIONAL INC
AMRSW,NASD,AMERUS LIFE HLDGS INC
AHB,NYSE,AMERUS LIFE HOLDING INC
AMH,NYSE,"<a href=""http://www.amdahl.com/"" amerus="""" life="""" holdings="""" inc=""""></a>AMERUS LIFE HOLDINGS INC"
AMES,NASD,"<a href=""http://www.amesstores.com/"" ames="""" dept="""" stores="""" inc=""""></a>AMES DEPT STORES INC"
AMESW,NASD,AMES DEPT STORES INC
AME,NYSE,AMETEK INC NEW
AMGN,NASD,AMGEN INC
AMTA,NASD,AMISTAR CORP
AMKR,NASD,AMKOR TECHNOLOGY INC
AML,NYSE,AMLI RESIDENTIAL PROP TR
AN,NYSE,"<a href=""http://www.amoco.com/"" amoco="""" corp=""""></a>AMOCO CORP"
PACE,NASD,AMPACE CORP
AMPLP,NASD,AMPAL AMER ISRAEL CORP
AIS,AMEX,AMPAL AMERN ISRAEL CORP
AP,NYSE,AMPCO PITTSBURGH CORP
AXC,AMEX,AMPEX CORP
APH,NYSE,AMPHENOL CORP
AMPI,NASD,"<a href=""http://www.amplicon.com/"" amplicon="""" inc=""""></a>AMPLICON INC"
AMPD,NASD,AMPLIDYNE INC
AMPDW,NASD,AMPLIDYNE INC
AXR,NYSE,AMREP CORP
AMCT,NASD,AMRESCO CAPITAL TRUST
AMMB,NASD,AMRESCO INC
ASO,NYSE,"<a href=""http://www.ro.com/pages/amsouth/"" amsouth="""" bancorp=""""></a>AMSOUTH BANCORP"
AMSGA,NASD,AMSURG CORP
AMSGB,NASD,AMSURG CORP
ATC,AMEX,"<a href=""http://www.atari.com/"" amtec="""" inc=""""></a>AMTEC INC"
AMTC,NASD,AMTECH CORP
ASYS,NASD,"<a href=""http://www.asctmd.com/"" amtech="""" systems="""" inc=""""></a>AMTECH SYSTEMS INC"
ASYSW,NASD,AMTECH SYSTEMS INC
AMTR,NASD,AMTRAN INC
AVZ,NYSE,AMVESCAP P L C
AAP,NYSE,AMWAY ASIA PACIFIC LTD
AJL,NYSE,AMWAY JAPAN LTD
AMW,AMEX,AMWEST INS GROUP INC
AMLN,NASD,"<a href=""http://www.amylin.com/"" amylin="""" pharm="""" inc=""""></a>AMYLIN PHARM INC"
ANCO,NASD,ANACOMP INC
ANCOW,NASD,ANACOMP INC
APC,NYSE,ANADARKO PETROLEUM CORP
ANAD,NASD,"<a href=""http://www.anadigics.com/"" anadigics="""" inc=""""></a>ANADIGICS INC"
ADI,NYSE,"<a href=""http://www.analog.com/"" analog="""" devices="""" inc=""""></a>ANALOG DEVICES INC"
ALOG,NASD,ANALOGIC CORP
ANLG,NASD,ANALOGY INC
AATI,NASD,ANALYSIS &amp; TECHNOLOGY INC
ANLY,NASD,ANALYSTS INTL CORP
ANLT,NASD,ANALYTICAL SURVEYS INC
ASIPY,NASD,ANANGEL AMER SHIPHLDG LTD
ANEN,NASD,ANAREN MICROWAVE INC
ABCW,NASD,ANCHOR BANCORP WISCONSIN
AFSC,NASD,ANCHOR FNCL CORP SC
SLOT,NASD,ANCHOR GAMING
ANC,PSE,ANCOR COMMUNICATIONS INC
ANCR,NASD,"<a href=""http://www.ancor.com/"" ancor="""" communications="""" inc=""""></a>ANCOR COMMUNICATIONS INC"
ANDA,NASD,ANDATACO INC
ADCC,NASD,ANDEAN DEVELOPMENT CORP
ADCCW,NASD,ANDEAN DEVELOPMENT CORP
ANDR,NASD,ANDERSEN GROUP INC
ANDE,NASD,ANDERSONS INC
ANDB,NASD,ANDOVER BANCORP INC
AND,AMEX,"<a href=""http://www.andreaelectronics.com/"" andrea="""" electronics="""" corp=""""></a>ANDREA ELECTRONICS CORP"
ANDW,NASD,"<a href=""http://www.andrew.com/"" andrew="""" corp=""""></a>ANDREW CORP"
ADRX,NASD,ANDRX CORP
ANRG,NASD,ANERGEN INC
NSTA,NASD,ANESTA CORP
ANGN,NASD,ANGEION CORP
ANM,AMEX,ANGELES MTGE INVT TRUST
AGL,NYSE,ANGELICA CORP
ANGLY,NASD,ANGLO AMER CORP S AFR LTD
AAGIY,NASD,ANGLO AMERN GOLD INVT LTD
AU,NYSE,ANGLOGOLD LTD
BUD,NYSE,"<a href=""http://www.budweiser.com/ab"" anheuser="""" busch="""" cos="""" inc=""""></a>ANHEUSER BUSCH COS INC"
ANIC,NASD,ANICOM INC
ANIK,NASD,ANIKA THERAPEUTICS INC
AXE,NYSE,"<a href=""http://www.anixter.com/"" anixter="""" intl="""" inc=""""></a>ANIXTER INTL INC"
NLY,NYSE,ANNALY MORTGAGE MGMT INC
ANNB,NASD,ANNAPOLIS NATL BANCP INC
ANN,NYSE,ANNTAYLOR STORES CORP
ALREF,NASD,ANNUITY &amp; LIFE RE LTD
ASIGF,NASD,ANSALDO SIGNAL N V
ANST,NASD,ANSOFT CORP
ANSR,NASD,ANSWERTHINK CONSULTING GR
ANTC,NASD,"<a href=""http://www.antec.com/"" antec="""" corp=""""></a>ANTEC CORP"
ANTP,NASD,ANTENNA PRODS INC
AHR,NYSE,ANTHRACITE CAPITAL INC
AVII,NASD,ANTIVIRALS INC
AVIIW,NASD,ANTIVIRALS INC
ANH,AMEX,ANWORTH MTGE ASSET CORP
AOC,NYSE,AON CORP
APA,NYSE,APACHE CORP
AMSI,NASD,APACHE MEDICAL SYS INC
AIV,NYSE,APARTMENT INVESTMENT AND
APAGF,NASD,APCO ARGENTINA CAY IS
AXM,NYSE,APEX MORTGAGE CAP INC
APX,NYSE,APEX MUNICIPAL FUND INC
APEX,NASD,APEX P C SOLUTIONS INC
SIL,AMEX,APEX SILVER MINES LTD
APHT,NASD,APHTON CORP
APOG,NASD,APOGEE ENTERPRISES INC
APOL,NASD,APOLLO GROUP INC
AJB,NYSE,APPALACHIAN POWER CO
AJC,NYSE,APPALACHIAN POWER CO
APJ,NYSE,APPALACHIAN POWER CO
AJA,NYSE,APPALACHIAN PWR CO
AAPL,NASD,"<a href=""http://www.apple.com/"" apple="""" computer="""" inc=""""></a>APPLE COMPUTER INC"
AOI,AMEX,APPLE ORTHODONTIX INC
APSOP,NASD,APPLE SOUTH FINANCING I
APSO,NASD,APPLE SOUTH INC
APPB,NASD,APPLEBEES INTL INC
APWD,NASD,APPLEWOODS INC
ARCI,NASD,APPLIANCE RECYC CTRS AMER
AAII,NASD,APPLIED ANALYTICAL INDUS
ABIO,NASD,APPLIED BIOMETRICS INC
ACTC,NASD,"<a href=""http://www.techtools.com/act.htm"" applied="""" cellular="""" tech=""""></a>APPLIED CELLULAR TECH"
ACTI,NASD,APPLIED COMPUTER TECH INC
ACTIW,NASD,APPLIED COMPUTER TECH INC
ADAX,NASD,APPLIED DIGITAL ACCESS
AETC,NASD,APPLIED EXTRUSION TECH
AFCO,NASD,APPLIED FILMS CORP
AGTX,NASD,APPLIED GRAPHICS TECH INC
AICX,NASD,APPLIED IMAGING CORP
APZ,NYSE,APPLIED INDL TECH INC
AINN,NASD,APPLIED INNOVATION INC
IQIQ,NASD,APPLIED INTEL GROUP INC
IQIQW,NASD,APPLIED INTEL GROUP INC
APM,NYSE,APPLIED MAGNETICS CORP
AMAT,NASD,"<a href=""http://www.appliedmaterials.com/"" applied="""" materials="""" inc=""""></a>APPLIED MATERIALS INC"
AMCC,NASD,APPLIED MICRO CIRCUITS CP
APMC,NASD,APPLIED MICROSYSTEMS CORP
APW,NYSE,APPLIED POWER INC
ASTX,NASD,APPLIED SCI &amp; TECH INC
APSG,NASD,APPLIED SIGNAL TECH INC
APLX,NASD,"<a href=""http://www.applix.com/"" applix="""" inc=""""></a>APPLIX INC"
AHG,NYSE,APRIA HEALTHCARE GRP INC
ATR,NYSE,APTARGROUP INC
AQCR,NASD,AQUA CARE SYSTEMS INC
APN,NYSE,AQUAPENN SPRING WTR INC
WTR,NYSE,AQUARION CO
AQLA,NASD,AQUILA BIOPHARM INC
AQP,NYSE,"<a href=""http://bluediamond.i-link.net/aquila/"" aquila="""" gas="""" pipeline="""" corp=""""></a>AQUILA GAS PIPELINE CORP"
ARSD,NASD,ARABIAN SHIELD DEV CO
ARA,NYSE,ARACRUZ CELULOSE S A
ARDM,NASD,ARADIGM CORP
AKSEF,NASD,"<a href=""http://www.arakis.com/"" arakis="""" energy="""" corp=""""></a>ARAKIS ENERGY CORP"
ARMXF,NASD,ARAMEX INTERNATIONAL LTD
ARSW,NASD,ARBOR SOFTWARE CORP
AAC,NYSE,ARCADIA FINANCIAL LTD
ARCAF,NASD,ARCADIS N V
ACI,NYSE,ARCH COAL INC
APGR,NASD,ARCH COMM GROUP INC
ARCH,NASD,ARCH PETROLEUM INC
ADM,NYSE,ARCHER DANIELS MIDLAND CO
ASYCF,NASD,ARCHITEL SYSTEMS CORPORAT
ASN,NYSE,"<a href=""http://www.alcolink.com/"" archstone="""" communities="""" tru=""""></a>ARCHSTONE COMMUNITIES TRU"
ACAT,NASD,ARCTIC CAT INC
ARDNA,NASD,ARDEN GROUP INC
ARI,NYSE,ARDEN REALTY INC
ARDT,NASD,ARDENT SOFTWARE INC
AREA,NASD,AREA BANCSHARES CORP
ARLCF,NASD,AREL COMM &amp; SOFTWARE LTD
ARLWF,NASD,AREL COMM &amp; SOFTWARE LTD
ACCT,NASD,ARGENT CAPITAL CORP NV
AF,NYSE,ARGENTINA FUND INC
AGII,NASD,ARGONAUT GROUP INC
AGY,NYSE,ARGOSY GAMING CO
ARGX,NASD,ARGUSS HLDGS INC
ARIA,NASD,ARIAD PHARMACEUTICALS INC
ARIAW,NASD,ARIAD PHARMACEUTICALS INC
ADSP,NASD,"<a href=""http://www.ariel.com/"" ariel="""" corp=""""></a>ARIEL CORP"
ARSC,NASD,ARIS CORP
ARSCW,NASD,ARIS CORPORATION
ARINA,NASD,ARISTA INVESTORS CORP
ARTL,NASD,ARISTOTLE CORP
AZIC,NASD,ARIZONA INSTRUMENT CORP
AZL,AMEX,ARIZONA LAND INCM CORP
AZD,NYSE,ARIZONA PUBLIC SERVICE CO
ARKR,NASD,ARK RESTAURANTS CORP
ABFSP,NASD,ARKANSAS BEST CORP DE
ABFS,NASD,ARKANSAS BEST CORP DEL
ARM,NYSE,ARM FINANCIAL GROUP INC
ARMFD,NASD,ARMANINO FOODS DISTINCTN
AS,NYSE,"<a href=""http://www.armco.com/"" armco="""" inc=""""></a>ARMCO INC"
ABE,AMEX,ARMOR HLDGS INC
ACK,NYSE,ARMSTRONG WORLD INDS INC
AIND,NASD,ARNOLD INDUSTRIES INC
ARNX,NASD,ARONEX PHARM INC
ARQL,NASD,ARQULE INC
HRT,AMEX,ARRHYTHMIA RES TECH INC
AI,AMEX,ARROW AUTOMOTIVE INDS INC
ARW,NYSE,ARROW ELECTRONICS INC
AROW,NASD,ARROW FINANCIAL CORP
ARRO,NASD,ARROW INTERNATIONAL INC
ARWM,NASD,ARROW MAGNOLIA INTL INC
ARTE,NASD,ARTECON INC
ARTNA,NASD,ARTESIAN RES CORP
ATSN,NASD,ARTESYN TECHNOLOGIES
ARTC,NASD,ARTHROCARE CORP
ATCH,NASD,ARTHUR TREACHERS INC
ARTI,NASD,ARTISAN COMPONENTS INC
ASFT,NASD,"<a href=""http://www.artisoft.com/"" artisoft="""" inc=""""></a>ARTISOFT INC"
ATA,NYSE,ARTRA GROUP INC
ARTW,NASD,ARTS WAY MFG CO INC
ARV,NYSE,ARVIN INDUSTRIES INC
ARZ,AMEX,ARZAN INTL 1991 LTD
ASAM,NASD,ASAHI/AMERICA INC
ASNT,NASD,"<a href=""http://www.asante.com/"" asante="""" tech="""" inc=""""></a>ASANTE TECH INC"
AR,NYSE,ASARCO INC
ASND,NASD,"<a href=""http://www.ascend.com/"" ascend="""" comm="""" inc=""""></a>ASCEND COMM INC"
GOAL,NASD,ASCENT ENT GROUP INC
ASCT,NASD,ASCENT PEDIATRICS INC
ASEC,NASD,ASECO CORP
ASHA,NASD,ASHA CORP
ASL,NYSE,ASHANTI GOLDFIELDS LTD
ASH,NYSE,"<a href=""http://www.ashland.com/"" ashland="""" inc=""""></a>ASHLAND INC"
ASTN,NASD,ASHTON TECH GROUP INC
ASTNW,NASD,ASHTON TECH GROUP INC
ASHW,NASD,ASHWORTH INC
ASIS,NASD,ASI SOLUTIONS INC
AEHCF,NASD,ASIA ELECTRONICS HLDG CO
ARH,NYSE,ASIA PAC RES INTL HLDGS
APQCF,NASD,ASIA PAC RESOURCES LTD
AWC,NYSE,ASIA PAC WIRE&amp;CABLE CORP
APB,NYSE,ASIA PACIFIC FUND INC
PAP,NYSE,ASIA PULP &amp; PAPER CO LTD
SAT,NYSE,ASIA SATELLITE TELECOM
GRR,NYSE,ASIA TIGERS FUND INC
ASPC,NASD,ASPEC TECHNOLOGY INC
ASDV,NASD,ASPECT DEVELOPMENT INC
ASPT,NASD,"<a href=""http://www.aspect.com/"" aspect="""" telecomm="""" corp=""""></a>ASPECT TELECOMM CORP"
AZPN,NASD,"<a href=""http://www.aspentec.com/"">ASPEN TECHNOLOGY INC</a>"
AIC,NYSE,ASSET INVESTORS CORP
ALF,AMEX,ASSISTED LIVING CONCEPTS
AEC,NYSE,"<a href=""http://www.aecrealty.com/"">ASSOC ESTATES RLTY CORP</a>"
ASBC,NASD,ASSOCIATED BANC CORP
AGRPA,NASD,ASSOCIATED GROUP INC
AGRPB,NASD,ASSOCIATED GROUP INC
SIDE,NASD,ASSOCIATED MATERIALS INC
AFS,NYSE,ASSOCIATES FIRST CAP CL A
ASFI,NASD,ASTA FUNDING INC
ATEA,NASD,"<a href=""http://www.astea.com/"" astea="""" international="""" inc=""""></a>ASTEA INTERNATIONAL INC"
ASTE,NASD,ASTEC INDUSTRIES INC
ASFC,NASD,ASTORIA FINANCIAL CORP
A,NYSE,ASTRA A B
AAB,NYSE,ASTRA A B
ALOT,NASD,ASTRO MED INC
ATRO,NASD,ASTRONICS CORP
APWR,NASD,ASTROPOWER INC
ASYM,NASD,ASYMETRIX LEARNING SYSTEM
ASYT,NASD,ASYST TECHNOLOGIES INC
ATEN,NASD,AT ENTERTAINMENT INC
ATHM,NASD,AT HOME CORP
ATL,NYSE,ATALANTA SOSNOFF CAP CORP
FDY,NYSE,ATCHISON CASTING CORP
ATGC,NASD,ATG INC
ATPC,NASD,ATHEY PRODUCTS CORP
ATYT,NASD,ATI TECHNOLOGIES INC
AAME,NASD,ATLANTIC AMERICAN CORP
ATLB,NASD,ATLANTIC BANK &amp; TRUST CO
ACAI,NASD,ATLANTIC COAST AIRLINES H
ADSC,NASD,ATLANTIC DATA SERVICES INC
AGLF,NASD,ATLANTIC GULF COMMUNITIES
AGLFL,NASD,ATLANTIC GULF COMMUNITIES
AGLFP,NASD,ATLANTIC GULF COMMUNITIES
AGLFW,NASD,ATLANTIC GULF COMMUNITIES
AGLFZ,NASD,ATLANTIC GULF COMMUNITIES
ATLC,NASD,ATLANTIC PHARM INC
ATLCU,NASD,ATLANTIC PHARM INC
ATLCW,NASD,ATLANTIC PHARM INC
ABR,AMEX,ATLANTIC PREM BRANDS INC
ATLRS,NASD,ATLANTIC REALTY TRUST
ARC,NYSE,"<a href=""http://www.arco.com/"" atlantic="""" richfield="""" co=""""></a>ATLANTIC RICHFIELD CO"
ANK,AMEX,ATLANTIC TELE-NETWORK INC
AGH,AMEX,"<a href=""http://www.cfonews.com/agh/"" atlantis="""" plastics="""" inc="""" fl=""""></a>ATLANTIS PLASTICS INC FL"
CGO,NYSE,ATLAS AIR INC
APCFY,NASD,ATLAS PACIFIC LIMITED
ATML,NASD,"<a href=""http://www.atmel.com/"" atmel="""" corp=""""></a>ATMEL CORP"
ATO,NYSE,ATMOS ENERGY CORP
ATRC,NASD,ATRIA COMMUNITIES INC
ATRI,NASD,ATRION CORP
ATXI,NASD,ATRIX INTL INC
ATW,NYSE,ATWOOD OCEANICS
ABPCA,NASD,AU BON PAIN CO INC CL A
AUBN,NASD,AUBURN NATIONAL BANCORP
KLB,AMEX,AUDIO BOOK CLUB INC
ANI,AMEX,AUDIO COMM NETWORK INC
VOX,AMEX,AUDIOVOX CORP
ASW,AMEX,AUDITS &amp; SURVEYS WORLDWDE
AULT,NASD,AULT INC
AURA,NASD,AURA SYSTEMS INC
ABSC,NASD,AURORA BIOSCIENCES CORP
AOR,NYSE,AURORA FOODS INC
ASPX,NASD,"<a href=""http://www.auspex.com/"" auspex="""" systems="""" inc=""""></a>AUSPEX SYSTEMS INC"
ANZ,NYSE,AUSTRALIA &amp; NEW ZEALD BKG
OST,NYSE,AUSTRIA FUND INC
ASM,NYSE,AUTHENTIC FITNESS CORP
RTR,NYSE,AUTO COM EXCH SEC TR II
ABD,AMEX,AUTOBOND ACCEPTANCE CORP
ACAM,NASD,AUTOCAM CORP
ACYT,NASD,AUTOCYTE INC
ADSK,NASD,"<a href=""http://www.autodesk.com/"" autodesk="""" inc=""""></a>AUTODESK INC"
AIMM,NASD,AUTOIMMUNE INC
ALV,NYSE,AUTOLIV INC
AIII,NASD,AUTOLOGIC INFO INTL INC
AUD,NYSE,AUTOMATIC DATA PROCSG INC
APCO,NASD,"<a href=""http://www.easycare.com/"" automobile="""" protectn="""" corp=""""></a>AUTOMOBILE PROTECTN CORP"
ATCI,NASD,AUTONOMOUS TECH CORP
TTE,AMEX,AUTOTOTE CORP
AZO,NYSE,AUTOZONE INC NEVADA
AVB,NYSE,AVALON BAY COMMUNITIES IN
MIST,NASD,AVALON CAPITAL INC
CITY,NASD,AVALON COMMUNITY SVCS INC
AWX,AMEX,AVALON HOLDINGS CORP
AVNT,NASD,"<a href=""http://www.avanticorp.com/"" avant="""" corp=""""></a>AVANT CORP"
AVTR,NASD,AVATAR HOLDINGS INC
AVTRG,NASD,AVATAR HOLDINGS INC
AVXT,NASD,AVAX TECH INC
AVEC,NASD,AVECOR CARDIOVASCULAR INC
PIX,AMEX,AVENUE ENT GROUP INC
AVRT,NASD,AVERT INC
AVY,NYSE,AVERY DENNISON CORP
AVL,NYSE,AVIALL INC
AVGE,NASD,AVIATION GENERAL INC
AVG,BOS,AVIATION GROUP INC
AVGP,NASD,AVIATION GROUP INC
AVGPW,NASD,AVIATION GROUP INC
AVS,NYSE,AVIATION SALES CO
AVID,NASD,AVID TECHNOLOGY INC
AVGN,NASD,AVIGEN INC
AVIR,NASD,AVIRON
AVI,NYSE,AVIS RENT A CAR INC
AVV,AMEX,AVIVA PETROLEUM INC
AVT,NYSE,"<a href=""http://www.avnet.com/"" avnet="""" inc=""""></a>AVNET INC"
AVP,NYSE,AVON PRODUCTS INC
AVND,NASD,AVONDALE FINANCIAL CORP
AVDL,NASD,AVONDALE INDUSTRIES INC
AVTC,NASD,"<a href=""http://www.appliedvoice.com/"">AVT CORP</a>"
AVTM,NASD,AVTEAM INC
AVCO,NASD,AVTEL COMMUNICATIONS INC
AWRD,NASD,AWARD SOFTWARE INTL INC
AWRE,NASD,"<a href=""http://www.aware.com/"" aware="""" inc=""""></a>AWARE INC"
AXSI,NASD,AXCESS INC
AXNT,NASD,AXENT TECHNOLOGIES INC
AXHM,NASD,AXIOHM TRANSACTION SOLS
AXIM,NASD,AXIOM INC
AXYS,NASD,AXSYS TECHNOLOGIES INC
AXPH,NASD,AXYS PHARMACEUTICALS INC
AYD,NYSE,AYDIN CORP
AZC,AMEX,"<a href=""http://www.azco.com/"" azco="""" mining="""" inc=""""></a>AZCO MINING INC"
AZR,NYSE,AZTAR CORP
AZZ,NYSE,AZTEC MANUFACTURING CO
AZTC,NASD,AZTEC TECHNOLOGY PARTNERS
AZUR,NASD,AZUREL LTD
AZURW,NASD,AZUREL LTD
BHO,AMEX,B &amp; H OCEAN CARRIERS LTD
BAGL,NASD,B A B HOLDINGS INC
BPI,NYSE,B A MERCHANT SERVICES INC
BTI,AMEX,B A T INDUSTRIES P L C
BAM,BOS,B C A M INTL INC
BCAM,NASD,B C A M INTL INC
BCAML,NASD,B C A M INTL INC
BCAMZ,NASD,B C A M INTL INC
BCE,NYSE,B C E INC
BCX,NYSE,B C E MOBILE COMM INC
BCTI,NASD,B C T INTL INC
FBF,NYSE,B E A INCOME FUND INC
FBI,NYSE,B E A STRAT GLBL INCM FD
BEAV,NASD,B E AEROSPACE INC
BMED,NASD,B E I MEDICAL SYS CO INC
BEIQ,NASD,B E I TECHNOLOGIES INC
BESIF,NASD,B E SEMICONDUCTOR INDS
BNC,AMEX,B F C CONSTRUCTION CORP
BFEN,NASD,B F ENTERPRISES INC
BFX,AMEX,B F X HOSPITALITY GRP INC
BRG,NYSE,B G  P L C
BHAG,NASD,B H A GROUP HOLDINGS INC
BHC,AMEX,B H C COMMUNICATIONS INC
BHIKF,NASD,B H I CORP
BIAC,NASD,"<a href=""http://www.bi.com/"" b="""" i="""" inc=""""></a>B I  INC"
BSYS,NASD,B I S Y S GROUP INC
BJS,NYSE,B J SERVICES CO
BMC,NYSE,B M C INDUSTRIES INC
BMCS,NASD,"<a href=""http://www.bmc.com/"" b="""" m="""" c="""" software="""" inc=""""></a>B M C SOFTWARE INC"
BONS,NASD,B M J MEDICAL MGMT INC
BNBCP,NASD,B N B CAPITAL TR
BNCC,NASD,B N C C O R P INC
BNCM,NASD,B N C MORTAGE INC
BOX,NYSE,B O C GROUP PLC
BOKF,NASD,B O K FINANCIAL CORP
BOSCF,NASD,B O S BETTER ONLINE SOLUT
BOSWF,NASD,B O S BETTER ONLINE SOLUT
BPIE,NASD,B P I PACKAGING TECH INC
BPT,NYSE,B P PRUDHOE BAY RYLTY TR
BRCP,NASD,B R C HOLDINGS INC
BRE,NYSE,B R E PROPERTIES INC MD
BRT,NYSE,B R T  REALTY TRUST
BSBN,NASD,B S B BANCORP INC
BTFC,NASD,B T  FINANCIAL CORP
BTGI,NASD,"<a href=""http://www.btg.com/"" b="""" t="""" g="""" inc=""""></a>B T G INC"
BTF,NYSE,B T OFFICE PRODUCTS INTL
BTBTY,NASD,B T SHIPPING LTD
BTUI,NASD,B T U INTERNATIONAL INC
BVRTF,NASD,B V R TECH LTD
BY,NYSE,B W A Y CORP
BOYL,NASD,B Y L BANCORP
BAANF,NASD,"<a href=""http://www.baan.com/"" baan="""" co="""" n="""" v=""""></a>BAAN CO N V"
PAPA,NASD,BACK BAY RESTAURANT GRP
BYBI,NASD,BACKYARD BURGERS INC
BAU,NYSE,BACOU U S A INC
BMI,AMEX,BADGER METER INC
BPMI,NASD,BADGER PAPER MILLS INC
BZ,NYSE,BAIRNCO CORP DELAWARE
BKF,NYSE,BAKER FENTRESS &amp; CO
BHI,NYSE,"<a href=""http://www.bhi-net.com/"" baker="""" hughes="""" inc=""""></a>BAKER HUGHES INC"
JBAK,NASD,BAKER J INC
BKR,AMEX,BAKER MICHAEL CORP
BBAR,NASD,BALANCE BAR COMPANY
BAL,AMEX,BALANCED CARE CORP
BCP,AMEX,BALCHEM CORP
BEZ,NYSE,BALDOR ELECTRIC CO
BWINA,NASD,BALDWIN &amp; LYONS INC
BWINB,NASD,BALDWIN &amp; LYONS INC
BPAO,NASD,BALDWIN PIANO &amp; ORGAN CO
BLD,AMEX,BALDWIN TECHNOLOGY CO INC
BLL,NYSE,"<a href=""http://www.ball.com/"" ball="""" corp=""""></a>BALL CORP"
BTN,NYSE,BALLANTYNE OF OMAHA INC
BMP,NYSE,BALLARD MEDICAL PRODUCTS
BLDPF,NASD,BALLARD POWER SYSTEMS INC
BFT,NYSE,BALLYS TOTAL FITNESS HLDG
BTEK,NASD,BALTEK CORP
BISA,NASD,BALTIC INTL U S A INC
BISAW,NASD,BALTIC INTL U S A INC
BGE,NYSE,"<a href=""http://www.bge.com/"">BALTIMORE GAS AND ELECTRIC</a>"
ONE,NYSE,"<a href=""http://www.bankone.com/"">BANC ONE CORP OHIO</a>"
QDRMY,NASD,BANCA QUADRUM S A
BANF,NASD,BANCFIRST CORP OK
BFOH,NASD,BANCFIRST OHIO CORP
BCIS,NASD,BANCINSURANCE CORP
BB,NYSE,BANCO B H I F
BBV,NYSE,BANCO BILBAO VIZCAYA S A
BCH,NYSE,BANCO CENTRAL HISPANOAMER
BPC,NYSE,BANCO COMMERCIAL PORTUGUE
AED,NYSE,BANCO DE A EDWARDS
STD,NYSE,"<a href=""http://www.bsantander.com/"" banco="""" de="""" santander=""""></a>BANCO DE SANTANDER"
BFR,NYSE,BANCO FRANCES DEL RIO S A
BGALY,NASD,BANCO GALICIA BUENOS AIRE
BGA,NYSE,BANCO GANADERO S A
BLX,NYSE,BANCO LATINOAMERN EXPORT
BRS,NYSE,BANCO RIO DE LA PLATA S A
BSB,NYSE,BANCO SANTANDER CHILE
SAN,NYSE,BANCO SANTIAGO
BWP,NYSE,BANCO WIESE LIMITADO
CIB,NYSE,BANCOLOMBIA S A
BKCT,NASD,BANCORP CONNECTICUT INC
BXS,NYSE,BANCORPSOUTH INC
BCV,AMEX,BANCROFT CV FUND INC
BTC,NYSE,BANCTEC INC
BDG,NYSE,BANDAG INC
BDG,NYSE,BANDAG INC
BMCC,NASD,BANDO MCGLOCKLIN CAP CORP
BMCCP,NASD,BANDO MCGLOCKLIN CAP CORP
BGR,NYSE,BANGOR HYDRO ELECTRIC CO
BCOM,NASD,BANK OF COMMERCE CA
BSXT,NASD,BANK OF ESSEX TAPPAHNK VA
GRAN,NASD,BANK OF GRANITE CORP
BKLA,NASD,BANK OF LOS ANGELES
BMO,NYSE,"<a href=""http://www.bmo.com/"">BANK OF MONTREAL</a>"
BK,NYSE,BANK OF NEW YORK CO INC
BNSC,NASD,BANK OF SANTA CLARA CA
BKSC,NASD,BANK OF SOUTH CAROLINA
BSW,AMEX,BANK OF SOUTH WINDSOR(CT)
OZRK,NASD,BANK OF THE OZARKS INC
MBK,NYSE,BANK OF TOKYO MITSUBISHI
BPLS,NASD,BANK PLUS CORP
BARI,NASD,BANK RHODE ISLAND
BKUNZ,NASD,BANK UNITED CAPITAL
BNKU,NASD,BANK UNITED CORP
BWFC,NASD,BANK WEST FNCL CORP
BAC,NYSE,"<a href=""http://www.bankamerica.com/"">BANKAMERICA CORP</a>"
BBX,NYSE,BANKATLANTIC BANCORP INC
BANC,NASD,"<a href=""http://www.bankatlantic.com/"">BANKATLANTIC BANCORP INC</a>"
BKB,NYSE,BANKBOSTON CORP
BT,NYSE,"<a href=""http://www.bankerstrust.com/"" bankers="""" trust="""" corp=""""></a>BANKERS TRUST CORP"
BPB,AMEX,BANKERS TRUST N Y CORP
BKNG,NASD,BANKNORTH GROUP INC DEL
BKUNA,NASD,"<a href=""http://www.bankunited.com/"">BANKUNITED FNCL CORP</a>"
BAR,NYSE,BANNER AEROSPACE INC
BNTA,NASD,"<a href=""http://www.banta.com/"" banta="""" corp=""""></a>BANTA CORP"
BSRTS,NASD,BANYAN STRATEGIC RLTY TR
BNYN,NASD,"<a href=""http://www.banyan.com/"" banyan="""" systems="""" inc=""""></a>BANYAN SYSTEMS INC"
BHB,AMEX,BAR HARBOR BANKSHARES
BBQZY,NASD,BARBEQUES GALORE LTD
BBHF,NASD,BARBERS HRSTYLNG MEN&amp;WOMN
BCS,NYSE,"<a href=""http://www.barclays.co.uk/"" barclays="""" p="""" l="""" c=""""></a>BARCLAYS P L C"
BCR,NYSE,BARD C R INC
BKS,NYSE,"<a href=""http://www.west.net/%7Esbnoble/"" barnes="""" &="""" noble="""" inc=""""></a>BARNES &amp; NOBLE INC"
B,NYSE,BARNES GROUP INC
BNTT,NASD,BARNETT INC
BRN,AMEX,BARNWELL INDUSTRIES INC
BRL,NYSE,BARR LABORATORIES INC
